G_7-6_1,sk_automotive_20230706_140333.skv,96.32107023411372,96.32107023411372
G_7-6_1,sk_automotive_20230706_140354.skv,108.36120401337793,81.27090301003345
G_7-6_1,sk_automotive_20230706_140414.skv,102.34113712374582,63.21070234113712
G_7-6_2,sk_automotive_20230706_140547.skv,45.15050167224081,93.31103678929766
G_7-6_2,sk_automotive_20230706_140608.skv,99.33110367892976,84.2809364548495
G_7-6_2,sk_automotive_20230706_140628.skv,111.37123745819399,66.22073578595317
G_7-6_3,sk_automotive_20230706_141226.skv,102.34113712374582,42.14046822742475
G_7-6_3,sk_automotive_20230706_141246.skv,108.36120401337793,108.36120401337793
G_7-6_3,sk_automotive_20230706_141306.skv,54.180602006688964,54.180602006688964
G_7-6_4,sk_automotive_20230706_141632.skv,105.35117056856187,45.15050167224081
G_7-6_4,sk_automotive_20230706_141652.skv,63.21070234113712,51.17056856187291
G_7-6_4,sk_automotive_20230706_141712.skv,87.29096989966555,42.14046822742475
G_7-6_5,sk_automotive_20230706_141948.skv,93.31103678929766,102.34113712374582
G_7-6_5,sk_automotive_20230706_142009.skv,105.35117056856187,54.180602006688964
G_7-6_5,sk_automotive_20230706_142029.skv,111.37123745819399,111.37123745819399
L_7-6_1,sk_automotive_20230706_134518.skv,60.20066889632107,75.25083612040135
L_7-6_1,sk_automotive_20230706_134538.skv,63.21070234113712,63.21070234113712
L_7-6_1,sk_automotive_20230706_134558.skv,99.33110367892976,75.25083612040135
L_7-6_2,sk_automotive_20230706_134901.skv,54.180602006688964,69.23076923076924
L_7-6_2,sk_automotive_20230706_134921.skv,66.22073578595317,66.22073578595317
L_7-6_2,sk_automotive_20230706_134941.skv,69.23076923076924,48.16053511705686
L_7-6_3,sk_automotive_20230706_135232.skv,69.23076923076924,72.24080267558529
L_7-6_3,sk_automotive_20230706_135252.skv,42.14046822742475,69.23076923076924
L_7-6_3,sk_automotive_20230706_135312.skv,60.20066889632107,42.14046822742475
L_7-6_4,sk_automotive_20230706_135500.skv,75.25083612040135,78.26086956521739
L_7-6_4,sk_automotive_20230706_135521.skv,123.41137123745821,45.15050167224081
L_7-6_4,sk_automotive_20230706_135541.skv,69.23076923076924,81.27090301003345
L_7-6_5,sk_automotive_20230706_135642.skv,66.22073578595317,45.15050167224081
L_7-6_5,sk_automotive_20230706_135703.skv,66.22073578595317,69.23076923076924
L_7-6_5,sk_automotive_20230706_135723.skv,57.19063545150502,69.23076923076924
S_7-6_1,sk_automotive_20230706_131955.skv,69.23076923076924,111.37123745819399
S_7-6_1,sk_automotive_20230706_132015.skv,132.44147157190633,42.14046822742475
S_7-6_1,sk_automotive_20230706_132035.skv,72.24080267558529,75.25083612040135
S_7-6_2,sk_automotive_20230706_132316.skv,147.4916387959866,132.44147157190633
S_7-6_2,sk_automotive_20230706_132337.skv,135.45150501672242,96.32107023411372
S_7-6_2,sk_automotive_20230706_132356.skv,48.16053511705686,48.16053511705686
S_7-6_3,sk_automotive_20230706_132514.skv,60.20066889632107,93.31103678929766
S_7-6_3,sk_automotive_20230706_132534.skv,123.41137123745821,123.41137123745821
S_7-6_3,sk_automotive_20230706_132554.skv,42.14046822742475,147.4916387959866
S_7-6_4,sk_automotive_20230706_132912.skv,78.26086956521739,42.14046822742475
S_7-6_4,sk_automotive_20230706_132933.skv,81.27090301003345,81.27090301003345
S_7-6_4,sk_automotive_20230706_132953.skv,117.3913043478261,117.3913043478261
S_7-6_5,sk_automotive_20230706_133126.skv,75.25083612040135,75.25083612040135
S_7-6_5,sk_automotive_20230706_133147.skv,99.33110367892976,99.33110367892976
S_7-6_5,sk_automotive_20230706_133207.skv,111.37123745819399,111.37123745819399
